DATE,T_mean,T_min,T_max,Po_mean,Po_min,Po_max,P_mean,P_min,P_max,Pa_mean,Pa_min,Pa_max,U_mean,U_min,U_max,Ff_mean,Ff_min,Ff_max,ff10_mean,ff10_min,ff10_max,ff3_mean,ff3_min,ff3_max,Tn_mean,Tn_min,Tn_max,Tx_mean,Tx_min,Tx_max,Td_mean,Td_min,Td_max,RRR_sum
2021-10-27,6.3375,-0.1,15.3,742.475,740.0,744.7,764.4,761.7,766.6,-0.035416666666666596,-0.95,0.9,54.25,22.0,81.0,2.625,0,7,0.0,0.0,0.0,9.714285714285714,4.0,14.0,-0.8875,-1.0,-0.1,14.671428571428573,13.3,15.7,-3.5625,-6.3,-1.7,0.0
2021-10-28,7.475,-1.2,14.7,748.0,746.3,748.9,769.9875,768.2,770.9,-0.035416666666666596,-0.95,0.9,52.125,28.0,89.0,1.375,0,2,0.0,0.0,0.0,6.4,3.0,12.0,-1.5625,-1.7,-1.0,15.325,14.7,15.7,-2.9625,-4.5,-0.5,0.0
2021-10-29,10.7125,5.9,16.0,745.875,744.4,748.0,767.5375,765.9,769.6,-0.035416666666666596,-0.95,0.9,37.5,22.0,49.0,2.125,1,4,0.0,0.0,0.0,5.428571428571429,4.0,6.0,2.7375,-1.7,4.8,15.528571428571428,14.7,16.2,-3.625,-5.7,-0.9,0.0
2021-10-30,10.35,5.3,15.4,744.8375,743.8,747.1,766.4375,765.4,768.9,-0.035416666666666596,-0.95,0.9,61.75,50.0,81.0,2.125,1,3,0.0,0.0,0.0,6.571428571428571,4.0,8.0,6.65,4.8,7.6,16.0125,15.7,16.2,3.0375,-0.6,6.9,0.0
2021-10-31,1.7875,0.3,3.7,749.4125,748.0,750.3,771.7,769.9,772.9,-0.035416666666666596,-0.95,0.9,76.5,62.0,91.0,2.5,1,3,0.0,0.0,0.0,6.0,5.0,7.0,1.542857142857143,0.1,3.4,13.1,5.3,15.7,-2.025,-4.8,2.4,0.0
2021-11-01,2.1875,-0.4,5.2,749.475,748.9,750.1,771.9375,771.3,772.6,-0.035416666666666596,-0.95,0.9,70.375,51.0,87.0,1.0,0,2,0.0,0.0,0.0,4.333333333333333,4.0,5.0,0.0142857142857142,-0.5,0.1,4.728571428571429,2.7,5.6,-2.8625,-4.3,-1.5,0.0
2021-11-02,3.8375,-3.0,9.7,745.2875,742.0,748.6,767.5375,763.8,771.1,-0.035416666666666596,-0.95,0.9,73.625,50.0,98.0,1.625,1,2,0.0,0.0,0.0,4.142857142857143,2.0,5.0,-3.0625,-3.2,-2.3,8.0375,5.6,10.0,-0.825,-3.3,1.4,0.0
2021-11-03,7.9375,5.2,11.2,739.3875,738.1,741.0,761.1,759.7,762.7,-0.035416666666666596,-0.95,0.9,70.875,61.0,79.0,2.5,1,4,0.0,0.0,0.0,9.142857142857142,6.0,11.0,2.5285714285714285,-3.2,4.8,11.185714285714283,10.0,12.1,2.9,0.8,5.0,0.0
2021-11-04,8.575,5.3,13.7,740.3875,739.6,741.8,762.025,761.2,763.4,-0.035416666666666596,-0.95,0.9,79.75,54.0,92.0,2.125,0,4,0.0,0.0,0.0,5.6,4.0,7.0,5.35,4.3,5.7,13.071428571428571,12.1,13.8,5.075,4.1,6.2,0.0
2021-11-05,11.9875,8.5,16.6,741.4375,740.2,742.2,762.9375,761.5,763.8,-0.035416666666666596,-0.95,0.9,71.25,52.0,85.0,2.625,1,5,0.0,0.0,0.0,6.833333333333333,4.0,9.0,4.7,4.3,7.5,15.25,13.8,16.7,6.737500000000001,5.9,8.8,0.0
2021-11-06,-0.4375,-6.2,11.2,749.05,742.8,753.1,771.3125,764.1,776.1,-0.035416666666666596,-0.95,0.9,86.125,75.0,99.0,4.125,3,6,0.0,0.0,0.0,10.666666666666666,10.0,11.0,-0.8625000000000003,-6.4,8.1,16.2,13.7,16.7,-2.475,-8.3,10.0,2.2
2021-11-07,-5.5875,-6.5,-5.0,748.825,742.2,753.4,771.85,765.0,776.5,-0.035416666666666596,-0.95,0.9,82.625,63.0,94.0,3.0,2,4,0.0,0.0,0.0,9.0,7.0,11.0,-6.6,-6.6,-6.6,-4.5,-4.6,-4.3,-8.25,-11.2,-5.9,19.1
2021-11-08,-2.2375,-4.3,0.8,731.3,727.9,739.0,753.6,750.0,761.8,-0.035416666666666596,-0.95,0.9,92.625,81.0,99.0,3.625,0,6,0.0,0.0,0.0,11.333333333333334,10.0,12.0,-5.825,-6.5,-5.2,-0.1,-4.2,1.5,-3.2875,-7.1,0.7,33.2
2021-11-09,-4.875,-6.4,-3.8,729.95,727.2,732.4,752.325,749.5,754.9,-0.035416666666666596,-0.95,0.9,94.125,91.0,96.0,3.0,2,4,0.0,0.0,0.0,9.5,8.0,11.0,-5.2625,-6.4,-4.6,-2.375,-3.7,1.5,-5.6875,-7.1,-4.7,10.7
2021-11-10,-4.5125,-6.7,-3.4,731.9250000000001,730.9,733.2,754.4,753.4,755.6,-0.035416666666666596,-0.95,0.9,94.5,88.0,98.0,2.375,2,3,0.0,0.0,0.0,6.25,5.0,7.0,-6.871428571428572,-6.9,-6.7,-3.65,-3.9,-3.4,-5.2625,-7.4,-3.8,7.1
2021-11-11,-2.775,-6.2,-0.2,735.3375,733.6,736.9,757.75,756.1,759.4,-0.035416666666666596,-0.95,0.9,82.75,61.0,97.0,3.0,2,5,0.0,0.0,0.0,7.25,7.0,8.0,-4.65,-6.1,-3.9,-0.8142857142857142,-2.9,0.6,-5.4625,-8.6,-2.2,5.6
2021-11-12,-4.025,-8.0,-0.7,738.1875,737.4,738.9,760.85,759.9,761.7,-0.035416666666666596,-0.95,0.9,68.5,57.0,82.0,3.0,1,4,0.0,0.0,0.0,8.5,7.0,10.0,-8.36,-9.0,-6.8,-0.14,-1.3,0.6,-9.0875,-11.0,-7.1,0.0
2021-11-13,1.2,-1.0,3.9,737.0125,735.9,738.7,759.2125,757.9,760.9,-0.035416666666666596,-0.95,0.9,69.875,63.0,78.0,3.875,3,5,0.0,0.0,0.0,11.5,10.0,13.0,-2.22,-3.9,-1.0,2.9875000000000003,0.7,4.4,-3.775,-5.7,-2.1,0.1
2021-11-14,-0.5999999999999999,-4.6,3.0,741.1125,739.0,744.1,763.45,761.2,766.6,-0.035416666666666596,-0.95,0.9,75.125,64.0,91.0,2.25,1,3,0.0,0.0,0.0,7.666666666666667,7.0,9.0,-3.3,-4.7,-1.6,3.825,3.1,4.4,-4.5875,-6.1,-2.5,0.1
2021-11-15,-2.675,-7.5,2.5,746.1125,745.3,746.7,768.7875,767.9,769.4,-0.035416666666666596,-0.95,0.9,80.5,56.0,98.0,1.625,1,2,0.0,0.0,0.0,4.666666666666667,3.0,5.0,-7.949999999999999,-8.2,-6.6,2.8625,2.5,3.1,-5.875,-7.9,-3.8,0.0
2021-11-16,-0.225,-3.4,2.4,746.025,745.5,746.5,768.5875,767.9,769.1,-0.035416666666666596,-0.95,0.9,62.125,50.0,74.0,3.125,2,5,0.0,0.0,0.0,7.333333333333333,6.0,10.0,-5.859999999999999,-8.2,-4.3,2.5,2.5,2.5,-6.7625,-9.3,-5.4,0.0
2021-11-17,3.7375,-0.1,6.5,740.0,737.2,745.0,762.125,759.0,767.3,-0.035416666666666596,-0.95,0.9,76.625,59.0,93.0,3.75,1,6,0.0,0.0,0.0,10.8,6.0,13.0,-1.2,-3.7,-0.7,5.242857142857143,2.5,6.5,-0.1,-4.8,3.5,0.0
2021-11-18,1.975,-0.5,3.9,737.125,736.2,739.3,759.1125,758.2,761.5,-0.035416666666666596,-0.95,0.9,72.125,54.0,92.0,3.5,1,5,0.0,0.0,0.0,10.166666666666666,8.0,13.0,0.8250000000000001,-0.5,1.6,6.0125,4.5,6.5,-2.7375,-8.0,2.2,0.0
2021-11-19,-2.45,-4.4,0.5,744.4,740.9,746.1,766.9875,763.2,768.9,-0.035416666666666596,-0.95,0.9,58.125,43.0,68.0,2.125,1,3,0.0,0.0,0.0,6.166666666666667,5.0,7.0,-4.9125000000000005,-5.4,-2.7,3.0,0.7,4.0,-9.75,-10.9,-7.9,0.0
2021-11-20,-3.625,-7.0,-0.1,746.4125,744.7,747.9,769.175,767.5,770.8,-0.035416666666666596,-0.95,0.9,74.25,50.0,92.0,1.875,1,3,0.0,0.0,0.0,5.0,5.0,5.0,-7.325,-7.7,-5.4,0.6,0.5,0.7,-7.8,-9.3,-5.9,0.0
2021-11-21,-5.5125,-7.3,-3.1,741.7,737.8,747.0,764.4875,760.6,769.8,-0.035416666666666596,-0.95,0.9,81.0,73.0,91.0,2.5,1,4,0.0,0.0,0.0,5.5,5.0,6.0,-7.15,-7.7,-6.9,-1.3166666666666669,-3.1,0.5,-8.3,-9.6,-6.7,0.6
2021-11-22,-9.0375,-10.5,-7.7,738.3,737.7,738.8,761.25,760.5,761.9,-0.035416666666666596,-0.95,0.9,82.75,68.0,92.0,4.5,3,6,0.0,0.0,0.0,9.0,7.0,13.0,-9.625,-10.5,-8.4,-4.42,-7.3,-3.1,-11.525,-15.3,-9.5,10.1
2021-11-23,-11.125,-14.1,-8.5,737.0375,736.4,738.1,760.2125,759.6,761.2,-0.035416666666666596,-0.95,0.9,65.375,57.0,75.0,4.75,3,6,0.0,0.0,0.0,10.75,9.0,12.0,-14.085714285714284,-14.2,-13.4,-7.871428571428572,-8.1,-7.7,-16.4125,-17.6,-15.0,0.0
2021-11-24,-10.671428571428573,-13.3,-7.7,738.0,737.1,738.9,761.1714285714286,760.2,762.1,-0.035416666666666596,-0.95,0.9,56.71428571428572,44.0,66.0,3.142857142857143,3,4,0.0,0.0,0.0,8.666666666666666,7.0,11.0,-14.133333333333333,-14.2,-14.1,-7.857142857142857,-8.1,-7.5,-17.742857142857144,-18.6,-16.1,0.0
2021-11-25,-10.725,-13.6,-7.9,742.1375,739.3,745.1,765.4375,762.5,768.4,-0.035416666666666596,-0.95,0.9,64.5,55.0,75.0,2.5,2,4,0.0,0.0,0.0,7.0,6.0,8.0,-13.875,-14.1,-13.8,-7.5,-7.5,-7.5,-16.2125,-17.4,-15.4,0.0
2021-11-26,-7.8875,-11.6,-3.3,749.6125,746.2,752.7,772.95,769.5,776.0,-0.035416666666666596,-0.95,0.9,65.25,51.0,79.0,1.5,1,2,0.0,0.0,0.0,4.857142857142857,4.0,7.0,-12.875,-13.8,-12.5,-5.0,-7.5,-3.1,-13.45,-16.2,-11.5,0.0
2021-11-27,-3.675,-8.3,-0.3,751.9625,750.0,753.4,775.075,772.7,776.8,-0.035416666666666596,-0.95,0.9,60.625,47.0,74.0,2.75,2,4,0.0,0.0,0.0,5.714285714285714,4.0,7.0,-10.985714285714286,-11.5,-10.9,-1.4625,-3.1,0.0,-10.4125,-12.4,-6.2,0.0
2021-11-28,3.3375,-0.6,6.2,746.6125,744.7,749.2,769.0,766.9,771.8,-0.035416666666666596,-0.95,0.9,75.625,70.0,83.0,4.375,2,7,0.0,0.0,0.0,9.571428571428571,7.0,13.0,-1.875,-2.1,-1.8,3.6125,0.0,6.3,-0.575,-5.0,2.6,0.0
2021-11-29,-3.1,-5.0,2.8,747.75,745.9,749.5,770.35,768.1,772.0,-0.035416666666666596,-0.95,0.9,78.625,65.0,93.0,2.625,1,4,0.0,0.0,0.0,10.4,6.0,16.0,-3.9,-5.1,-0.9,6.3,6.3,6.3,-6.35,-8.6,1.8,0.0
2021-11-30,-7.15,-11.5,-5.3,742.35,740.6,744.4,765.2625,763.4,767.3,-0.035416666666666596,-0.95,0.9,84.875,72.0,92.0,2.75,2,4,0.0,0.0,0.0,6.714285714285714,4.0,9.0,-7.45,-11.6,-5.8,-3.7,-4.8,-2.3,-9.325,-12.8,-6.9,1.8
2021-12-01,-9.425,-12.3,-7.4,743.275,740.2,744.8,766.525,763.3,768.1,-0.035416666666666596,-0.95,0.9,72.5,62.0,87.0,3.25,2,5,0.0,0.0,0.0,7.428571428571429,5.0,9.0,-12.471428571428572,-12.5,-12.3,-5.871428571428572,-7.1,-4.8,-13.5875,-14.2,-12.9,0.0
2021-12-02,-3.4125,-6.5,0.2,733.75,730.5,738.0,756.2625,752.9,760.6,-0.035416666666666596,-0.95,0.9,62.5,57.0,75.0,5.375,3,8,0.0,0.0,0.0,15.142857142857142,13.0,16.0,-9.8625,-12.5,-7.5,-1.775,-6.3,0.3,-9.675,-12.4,-7.5,0.0
2021-12-03,-8.15,-12.0,-4.9,741.5,740.2,743.8,764.4875,763.0,766.9,-0.035416666666666596,-0.95,0.9,70.5,51.0,85.0,2.5,1,6,0.0,0.0,0.0,9.714285714285714,9.0,11.0,-12.1125,-12.5,-9.8,-0.9375,-4.2,0.3,-12.7625,-14.1,-9.7,0.0
2021-12-04,-7.875,-14.3,-4.3,747.2625,745.5,748.9,770.55,768.6,772.2,-0.035416666666666596,-0.95,0.9,59.5,42.0,87.0,2.125,0,4,0.0,0.0,0.0,6.666666666666667,4.0,10.0,-14.457142857142856,-14.8,-12.5,-4.4125,-5.4,-4.0,-14.9375,-16.1,-13.5,0.0
2021-12-05,1.8625,-4.2,5.9,742.75,741.1,745.4,765.2125,763.3,768.3,-0.035416666666666596,-0.95,0.9,66.75,50.0,78.0,3.875,2,7,0.0,0.0,0.0,11.666666666666666,6.0,17.0,-7.0200000000000005,-11.7,-4.7,2.6,-3.8,6.1,-3.8,-13.3,0.2,0.0
2021-12-06,-1.4625,-5.5,2.1,748.25,742.6,751.8,770.7875,764.7,774.7,-0.035416666666666596,-0.95,0.9,69.5,47.0,87.0,2.625,1,5,0.0,0.0,0.0,9.8,8.0,12.0,-3.6,-5.5,-2.9,5.5625,3.7,6.1,-6.6125,-9.0,0.2,0.0
2021-12-07,-1.025,-4.6,3.1,751.5500000000001,750.7,752.2,774.3875,773.5,775.0,-0.035416666666666596,-0.95,0.9,52.25,36.0,71.0,2.5,1,4,0.0,0.0,0.0,7.428571428571429,5.0,9.0,-5.8,-5.8,-5.8,2.814285714285714,2.1,3.4,-9.9375,-10.5,-9.2,0.2
2021-12-08,1.2625,-2.7,5.8,750.075,748.5,751.5,772.65,770.8,774.1,-0.035416666666666596,-0.95,0.9,50.125,45.0,57.0,2.375,2,4,0.0,0.0,0.0,5.428571428571429,4.0,7.0,-3.6875,-5.1,-3.3,4.7,3.4,6.0,-8.125,-10.4,-5.2,0.1
2021-12-09,3.85,1.4,6.3,746.45,745.0,747.8,768.6875,767.2,770.1,-0.035416666666666596,-0.95,0.9,64.75,50.0,71.0,2.375,2,4,0.0,0.0,0.0,7.666666666666667,5.0,9.0,0.45,-3.3,1.2,6.4,6.0,6.7,-2.2375,-7.9,0.6,0.2
2021-12-10,-0.5749999999999998,-6.1,3.1,746.6875,743.8,750.0,769.1,766.0,772.9,-0.035416666666666596,-0.95,0.9,90.875,86.0,95.0,2.625,1,5,0.0,0.0,0.0,8.833333333333334,8.0,9.0,-0.9875,-6.2,1.6,5.9625,4.5,6.7,-1.8875,-6.8,2.1,0.4
2021-12-11,-4.225,-7.5,-0.2,746.8875,744.6,749.5,769.775,767.4,772.4,-0.035416666666666596,-0.95,0.9,84.125,65.0,97.0,3.0,0,6,0.0,0.0,0.0,5.833333333333333,3.0,10.0,-7.6875,-7.7,-7.6,1.1625,0.0,3.3,-6.65,-11.5,-3.2,0.0
2021-12-12,-9.65,-11.3,-8.0,748.625,748.1,749.2,771.8875,771.2,772.7,-0.035416666666666596,-0.95,0.9,57.75,41.0,70.0,4.25,3,6,0.0,0.0,0.0,11.4,11.0,12.0,-10.714285714285714,-11.3,-8.5,-2.12,-6.5,0.0,-16.65,-19.0,-14.9,0.0
2021-12-13,-6.3,-12.2,-1.6,743.5,739.6,748.3,766.6375,762.3,771.8,-0.035416666666666596,-0.95,0.9,49.5,30.0,64.0,3.625,2,6,0.0,0.0,0.0,10.428571428571429,7.0,13.0,-12.72857142857143,-12.8,-12.3,-4.1,-7.5,-1.4,-15.7,-17.6,-9.0,0.0
2021-12-14,-3.375,-9.6,1.2,738.3625,736.6,741.0,760.8625,758.9,763.7,-0.035416666666666596,-0.95,0.9,68.75,47.0,86.0,2.875,1,6,0.0,0.0,0.0,11.666666666666666,9.0,13.0,-5.98,-9.6,-4.2,0.3750000000000001,-1.4,1.6,-8.6125,-11.5,-6.1,0.0
2021-12-15,-7.2875,-12.8,-1.8,742.5,742.0,743.7,765.5125,764.9,766.8,-0.035416666666666596,-0.95,0.9,73.25,48.0,93.0,1.375,0,3,0.0,0.0,0.0,4.2,3.0,7.0,-13.175,-13.4,-12.2,0.3142857142857144,-1.4,1.6,-11.625,-14.1,-10.3,0.0
2021-12-16,-11.625,-16.9,-7.2,744.65,741.1,747.6,767.9,764.0,771.2,-0.035416666666666596,-0.95,0.9,83.75,78.0,89.0,2.375,0,5,0.0,0.0,0.0,7.333333333333333,5.0,9.0,-13.175,-16.9,-10.2,-2.925,-6.6,-1.4,-13.8375,-18.7,-9.5,3.4
2021-12-17,-17.4375,-19.5,-16.1,746.2375,744.7,747.3,770.2625,768.7,771.5,-0.035416666666666596,-0.95,0.9,64.625,49.0,84.0,3.75,2,5,0.0,0.0,0.0,7.166666666666667,6.0,9.0,-19.385714285714283,-19.8,-17.2,-11.666666666666666,-16.0,-7.2,-22.7625,-25.0,-19.6,0.0
2021-12-18,-12.5125,-15.3,-7.8,741.3,739.3,744.7,764.9125,762.7,768.6,-0.035416666666666596,-0.95,0.9,60.625,44.0,73.0,2.75,2,4,0.0,0.0,0.0,7.714285714285714,6.0,9.0,-18.1375,-19.8,-16.2,-10.7625,-15.1,-7.6,-18.7125,-21.9,-15.0,0.0
2021-12-19,-9.175,-14.3,-5.7,738.1,736.4,740.5,761.2375,759.2,763.8,-0.035416666666666596,-0.95,0.9,58.0,51.0,68.0,3.125,2,5,0.0,0.0,0.0,7.857142857142857,7.0,9.0,-14.985714285714286,-15.4,-14.9,-6.0,-7.6,-4.8,-16.0375,-19.1,-13.8,0.0
2021-12-20,-3.2375,-5.8,-0.1,734.5,733.0,737.8,757.0125,755.5,760.3,-0.035416666666666596,-0.95,0.9,59.375,48.0,72.0,4.125,2,6,0.0,0.0,0.0,10.5,9.0,11.0,-8.828571428571427,-13.9,-7.0,-1.6125,-4.8,0.0,-10.1375,-13.2,-8.3,0.0
2021-12-21,-13.325,-17.4,-7.5,745.6,740.2,749.2,768.975,762.8,773.1,-0.035416666666666596,-0.95,0.9,48.375,32.0,61.0,2.5,1,4,0.0,0.0,0.0,8.0,7.0,9.0,-13.5875,-18.6,-7.6,-0.75,-4.5,0.0,-22.2375,-26.5,-15.7,0.0
2021-12-22,-15.875,-19.7,-12.7,750.275,749.5,750.6,774.35,773.6,774.7,-0.035416666666666596,-0.95,0.9,51.0,37.0,69.0,1.375,0,2,0.0,0.0,0.0,4.6,4.0,5.0,-20.133333333333333,-20.2,-19.8,-11.166666666666666,-12.3,-7.6,-23.9375,-24.4,-23.3,0.0
2021-12-23,-17.6,-20.7,-12.7,751.325,750.1,754.0,775.5125,774.1,778.3,-0.035416666666666596,-0.95,0.9,64.625,44.0,78.0,2.0,1,4,0.0,0.0,0.0,5.166666666666667,3.0,7.0,-20.2,-20.7,-19.7,-12.15,-12.3,-12.0,-22.8875,-26.1,-21.0,0.0
2021-12-24,-22.9,-25.0,-20.8,756.0,755.4,756.5,780.7875,779.8,781.3,-0.035416666666666596,-0.95,0.9,55.625,40.0,69.0,2.375,1,4,0.0,0.0,0.0,6.857142857142857,6.0,7.0,-24.425,-25.0,-22.0,-16.380000000000003,-20.7,-12.0,-29.5375,-31.3,-27.3,0.4
2021-12-25,-23.05,-26.3,-20.1,755.8375,754.8,756.4,780.8,779.5,781.4,-0.035416666666666596,-0.95,0.9,56.375,46.0,66.0,2.75,2,5,0.0,0.0,0.0,7.285714285714286,4.0,9.0,-26.457142857142856,-26.5,-26.3,-20.25,-20.7,-19.8,-29.4625,-30.9,-28.3,0.2
2021-12-26,-18.075,-21.3,-14.6,751.0,748.0,754.0,775.4,772.1,778.6,-0.035416666666666596,-0.95,0.9,55.375,47.0,60.0,3.375,2,4,0.0,0.0,0.0,7.857142857142857,7.0,8.0,-22.3,-22.3,-22.3,-16.7,-19.8,-14.4,-24.9125,-28.2,-22.7,0.0
2021-12-27,-15.3375,-19.0,-12.3,748.3125,746.2,750.2,772.2625,770.1,774.2,-0.035416666666666596,-0.95,0.9,63.125,47.0,73.0,2.5,0,4,0.0,0.0,0.0,7.166666666666667,7.0,8.0,-18.766666666666666,-21.3,-17.5,-12.5375,-14.4,-11.2,-20.8875,-22.6,-19.3,0.0
2021-12-28,-11.1625,-16.1,-3.6,743.1,740.2,747.8,766.65,763.4,771.6,-0.035416666666666596,-0.95,0.9,58.625,42.0,76.0,2.875,1,6,0.0,0.0,0.0,7.833333333333333,5.0,12.0,-19.55,-19.8,-17.8,-7.012499999999999,-11.2,-3.5,-17.9375,-21.6,-14.4,0.0
2021-12-29,-15.6125,-18.6,-13.6,744.825,742.9,745.8,768.525,766.0,769.7,-0.035416666666666596,-0.95,0.9,64.75,50.0,79.0,1.875,0,3,0.0,0.0,0.0,6.5,6.0,9.0,-17.950000000000003,-18.6,-15.9,-6.916666666666667,-13.3,-3.5,-20.9125,-23.2,-16.9,0.0
2021-12-30,-17.650000000000002,-21.8,-13.6,746.85,743.2,750.1,770.8875,766.9,774.6,-0.035416666666666596,-0.95,0.9,56.5,38.0,75.0,3.0,0,6,0.0,0.0,0.0,9.5,6.0,12.0,-19.071428571428573,-21.8,-18.3,-13.3,-13.3,-13.3,-24.475,-27.7,-19.1,0.0
2021-12-31,-17.9125,-20.8,-14.2,751.5125,750.0,752.5,775.85,774.2,776.9,-0.035416666666666596,-0.95,0.9,50.5,33.0,64.0,2.125,0,4,0.0,0.0,0.0,7.857142857142857,7.0,10.0,-22.925,-23.1,-21.7,-14.3625,-15.3,-13.3,-25.9875,-27.1,-25.1,0.0
