NO,DATE,5cm_SM,10cm_SM,20cm_SM,40cm_SM,5cm_ST,10cm_ST,20cm_ST,40cm_ST,Number of nodes used to derive the daily mean of the sample area,Number of observations used to summarize the half hour data into the daily mean,T_mean,T_min,T_max,Po_mean,Po_min,Po_max,P_mean,P_min,P_max,Pa_mean,Pa_min,Pa_max,U_mean,U_min,U_max,Ff_mean,Ff_min,Ff_max,ff10_mean,ff10_min,ff10_max,ff3_mean,ff3_min,ff3_max,Tn_mean,Tn_min,Tn_max,Tx_mean,Tx_min,Tx_max,Td_mean,Td_min,Td_max,RRR_sum,value,cost,dry_risk
310,2021-06-12,0.2394498,0.2889558,0.2576241,0.2169346,21.95104,21.23167,19.37042,16.32583,10,48,25.6125,20.4,30.1,735.425,734.1,736.7,755.7375,754.3,757.1,-0.0428571428571428,-1.1,0.9,61.0,39.0,92.0,3.875,2,5,0.0,0.0,0.0,10.333333333333334,8.0,12.0,19.6125,18.0,20.1,28.775,26.3,31.0,16.7875,14.2,19.1,0.0,0.2576241,0.01,0
311,2021-06-13,0.2351882,0.2876107,0.2606601,0.2170805,24.75792,24.12,22.40937,19.09562,10,48,22.8375,20.6,25.5,733.7375,732.1,735.3,754.0875,752.4,755.8,-0.3124999999999999,-2.3,0.5,70.375,62.0,86.0,3.0,1,5,0.0,0.0,0.0,9.666666666666666,8.0,10.0,20.35,20.1,21.1,29.316666666666663,25.7,31.0,17.075,15.1,18.6,2.8,0.2606601,0.01,0
312,2021-06-14,0.2287966,0.2854545,0.2596303,0.2172777,23.7825,23.49812,22.25833,19.39438,10,48,22.35,19.9,23.9,731.6,730.1,733.0,751.9875,750.4,753.4,-0.325,-1.2,0.9,68.625,58.0,75.0,3.125,2,5,0.0,0.0,0.0,10.6,10.0,11.0,19.725,19.7,19.9,25.35,24.2,25.7,16.2625,14.7,17.2,0.0,0.2596303,0.01,0
313,2021-06-15,0.223486,0.2812158,0.2583209,0.216327,22.58771,22.68458,22.135,20.27937,10,48,20.9125,18.4,22.8,731.7375,730.4,733.0,752.175,750.7,753.5,0.3625,-0.2,1.1,75.125,68.0,88.0,2.875,2,6,0.0,0.0,0.0,12.125,9.0,15.0,18.0875,17.7,19.7,24.0,23.4,24.2,16.3125,13.4,18.3,0.0,0.2583209,0.01,0
314,2021-06-16,0.2238999,0.282849,0.2553039,0.2160612,21.77917,21.29708,19.95104,17.83896,10,48,23.5375,19.3,26.7,732.425,730.4,734.0,752.7875,750.6,754.6,-0.325,-1.3,0.8,67.625,53.0,92.0,3.0,2,5,0.0,0.0,0.0,8.2,7.0,12.0,18.4125,17.7,18.7,25.6125,23.4,27.3,16.875,15.8,18.5,0.0,0.2553039,0.01,0
315,2021-06-17,0.2450107,0.2873591,0.2545024,0.2166598,19.05625,19.45229,19.04833,17.32688,10,48,19.7375,13.8,23.2,729.175,727.5,730.3,749.575,748.0,750.7,-0.3625,-1.1,0.0,74.75,43.0,99.0,3.625,2,6,0.0,0.0,0.0,13.6,11.0,18.0,15.7,13.8,18.7,26.35,23.6,27.3,14.5125,9.8,17.4,71.4,0.2545024,0.01,0
316,2021-06-18,0.2560803,0.2891853,0.2566826,0.2149182,19.40479,19.79771,19.68625,18.86917,10,48,18.025,13.2,24.1,725.575,724.5,726.7,746.0875,745.0,747.3,-0.2125,-1.0,1.0,66.875,39.0,91.0,4.125,2,6,0.0,0.0,0.0,15.5,11.0,18.0,13.1,13.1,13.1,24.0375,23.6,24.6,11.2625,9.3,13.1,11.9,0.2566826,0.01,0
317,2021-06-19,0.2494446,0.2887946,0.2563422,0.2144368,20.79896,20.38542,19.32333,17.94854,10,48,19.675,16.5,23.9,725.8375,725.1,727.3,746.2625,745.4,747.7,0.1875,-0.7,1.5,61.75,42.0,84.0,3.125,2,5,0.0,0.0,0.0,10.5,6.0,15.0,15.671428571428573,13.2,16.8,24.96666666666667,24.6,25.3,11.6875,10.2,13.8,3.4,0.2563422,0.01,0
318,2021-06-20,0.2460581,0.2864068,0.2555926,0.2148283,19.775,19.8125,19.21333,17.64062,10,48,17.6625,15.3,22.4,729.2375,727.3,731.2,749.8625,747.7,751.9,0.4875,-0.1,1.4,82.25,59.0,91.0,1.875,1,3,0.0,0.0,0.0,9.0,7.0,14.0,15.025,14.9,15.9,24.4,23.3,25.3,14.475,12.8,16.9,17.7,0.2555926,0.01,0
319,2021-06-21,0.24452,0.2852029,0.256118,0.2140604,21.35583,21.05354,20.17479,18.68021,10,48,17.5125,14.0,22.3,733.3375,731.5,735.0,754.1,752.3,755.8,0.475,-0.7,1.1,88.25,67.0,100.0,1.875,0,4,0.0,0.0,0.0,7.125,5.0,9.0,13.2125,13.1,14.0,23.225,23.1,23.3,15.4125,14.0,16.4,4.1,0.256118,0.01,0
320,2021-06-22,0.2404702,0.285619,0.2542809,0.2146063,21.07208,20.63833,19.37479,17.43479,10,48,19.6625,15.1,24.2,736.525,735.2,737.5,757.25,755.9,758.2,0.3125,-0.4,1.1,68.625,43.0,97.0,2.375,0,4,0.0,0.0,0.0,7.5,6.0,9.0,13.45,13.1,13.5,24.025,23.1,24.9,12.95,10.7,14.7,0.0,0.2542809,0.01,0
321,2021-06-23,0.2346835,0.2862741,0.2481376,0.216799,18.17396,17.8575,16.73042,14.60437,10,48,20.675,13.4,26.7,737.475,736.6,738.3,758.175,757.3,758.9,-0.0125,-0.8,0.7,64.0,36.0,100.0,1.625,1,3,0.0,0.0,0.0,7.5,6.0,8.0,12.442857142857145,12.3,13.3,25.8875,24.9,26.9,12.325,10.4,14.1,0.0,0.2481376,0.01,0
322,2021-06-24,0.2286416,0.2839874,0.2487877,0.216858,20.11062,19.85875,18.615,16.12167,10,48,22.3125,15.9,27.6,736.35,735.1,737.3,756.875,755.5,757.9,-0.1625,-1.1,0.7,60.375,34.0,94.0,1.75,1,3,0.0,0.0,0.0,5.875,3.0,7.0,13.7,12.3,13.9,27.5625,26.9,28.4,13.225,10.3,15.2,0.0,0.2487877,0.01,0
323,2021-06-25,0.2205361,0.2808372,0.2468292,0.2167047,20.44396,20.19979,19.04458,16.59021,10,48,23.65,16.7,28.2,734.9375,733.3,736.0,755.35,753.6,756.6,-0.1625,-1.1,0.9,58.0,36.0,86.0,2.375,1,4,0.0,0.0,0.0,7.5,5.0,9.0,15.5625,13.9,15.8,28.5125,28.4,28.7,14.225,11.7,16.2,0.0,0.2468292,0.01,0
324,2021-06-26,0.2129183,0.2752818,0.249213,0.2146415,23.77521,23.56958,22.44208,20.10104,10,48,20.2375,17.2,22.9,734.975,734.5,735.7,755.5125,754.9,756.3,0.1125,-0.7,0.5,83.5,70.0,96.0,2.25,1,4,0.0,0.0,0.0,8.428571428571429,6.0,9.0,16.85,15.8,17.0,27.342857142857145,23.0,28.7,17.2375,14.4,19.2,3.0,0.249213,0.01,0
325,2021-06-27,0.2061901,0.2703953,0.2478842,0.2131971,23.20646,23.26063,22.74771,21.08104,10,48,20.7125,18.3,23.8,735.3125,734.0,736.3,755.95,754.6,757.0,-0.075,-1.1,0.8,87.375,73.0,97.0,2.125,0,3,0.0,0.0,0.0,6.142857142857143,5.0,9.0,18.3,17.0,18.7,23.9,23.0,24.5,18.45,17.8,19.4,6.3,0.2478842,0.01,0
326,2021-06-28,0.2060998,0.2713476,0.2429854,0.2124206,22.16958,21.50604,20.14625,18.39042,10,48,22.6,17.6,26.9,733.8375,732.5,734.8,754.3375,752.9,755.4,-0.2,-0.9,0.8,76.0,48.0,100.0,1.5,1,2,0.0,0.0,0.0,4.857142857142857,4.0,6.0,17.2,17.2,17.2,25.65,24.5,27.2,17.7375,15.0,19.6,5.5,0.2429854,0.01,0
327,2021-06-29,0.2003962,0.2700382,0.2413714,0.2119951,22.19646,21.84563,20.60063,18.27437,10,48,22.9875,18.8,27.6,732.5375,731.6,733.6,752.9,751.9,754.0,-0.1625,-0.9,0.6,78.625,52.0,97.0,1.5,0,3,0.0,0.0,0.0,5.75,5.0,6.0,18.5625,17.6,18.7,27.7625,27.2,28.4,18.5875,16.9,19.6,0.5,0.2413714,0.01,0
328,2021-06-30,0.1949896,0.2673771,0.2390335,0.211035,22.19188,21.82896,20.67437,18.35458,10,48,22.625,20.1,26.4,732.3875,731.6,733.5,752.75,751.9,753.9,-0.0125,-1.5,0.7,84.0,69.0,96.0,1.125,0,2,0.0,0.0,0.0,5.714285714285714,4.0,7.0,18.2625,18.2,18.7,28.25,28.0,28.4,19.6875,17.3,21.2,18.0,0.2390335,0.0109664999999999,0
329,2021-07-01,0.2077365,0.2627022,0.2399347,0.2087805,24.26667,24.16625,23.40125,21.39937,10,48,24.1375,19.7,28.1,732.4125,731.4,734.2,752.725,751.6,754.4,0.2625,-0.7,1.5,77.875,58.0,100.0,2.875,2,4,0.0,0.0,0.0,7.625,6.0,8.0,19.5125,18.2,19.7,28.08333333333333,28.0,28.2,19.7125,18.7,20.3,27.0,0.2399347,0.0100652999999999,0
330,2021-07-02,0.2168589,0.263107,0.2361371,0.2075106,22.60125,22.45063,21.48771,19.52396,10,48,25.35,22.2,28.5,734.85,734.1,736.3,755.1,754.3,756.5,0.2624999999999999,-0.4,1.4,74.0,55.0,92.0,2.5,1,4,0.0,0.0,0.0,8.571428571428571,7.0,10.0,21.3125,19.7,21.9,28.5125,28.2,28.9,20.175,18.6,22.0,0.0,0.2361371,0.0138629,0
331,2021-07-03,0.2122389,0.2665125,0.227335,0.2082782,17.695,17.36417,16.61292,15.08312,10,48,24.925,20.0,28.1,735.1125,734.1,736.1,755.3875,754.3,756.4,-0.25,-1.1,0.2,72.5,57.0,97.0,1.875,1,4,0.0,0.0,0.0,7.428571428571429,5.0,10.0,20.77142857142857,20.0,21.9,28.7125,28.3,28.9,19.275,18.4,20.1,1.0,0.227335,0.0226649999999999,0
332,2021-07-04,0.2096043,0.2589366,0.2312795,0.205087,20.36167,20.76208,20.78187,19.64708,10,48,19.9625,18.9,22.4,732.9125,732.0,734.1,753.4,752.5,754.4,-0.1625,-0.9,0.5,93.0,76.0,100.0,1.625,1,3,0.0,0.0,0.0,8.142857142857142,5.0,10.0,18.825,18.1,19.1,26.85,22.6,28.3,18.7375,17.6,19.5,25.3,0.2312795,0.0187204999999999,0
333,2021-07-05,0.2134602,0.2581706,0.2316412,0.2024383,22.81542,22.56167,22.01146,21.01125,10,48,21.9,18.9,25.8,734.1375,733.3,734.8,754.6875,753.9,755.4,0.225,-0.7,0.9,84.125,64.0,100.0,2.25,1,4,0.0,0.0,0.0,6.875,5.0,8.0,18.1875,18.1,18.8,24.512500000000003,22.6,26.1,18.8375,18.2,19.2,0.7,0.2316412,0.0183588,0
334,2021-07-06,0.2086366,0.2622405,0.2196353,0.2048768,14.8025,14.73896,14.33333,13.43,10,48,22.225,19.0,26.6,733.975,733.2,734.5,754.4125,753.7,755.0,-0.0875,-0.7,0.7,89.125,69.0,98.0,1.875,1,3,0.0,0.0,0.0,8.75,4.0,13.0,17.837500000000002,17.8,18.1,27.25,26.1,28.2,20.225,18.7,21.5,6.2,0.2196353,0.0303646999999999,0
335,2021-07-07,0.2425515,0.302832,0.2350363,0.2127944,12.14438,11.99708,11.57062,10.7675,10,48,21.325,20.2,23.8,733.3625000000001,732.4,734.2,753.85,752.9,754.6,-0.125,-1.1,0.6,97.375,85.0,100.0,1.625,0,3,0.0,0.0,0.0,6.333333333333333,5.0,8.0,19.8125,17.8,20.1,23.9,23.9,23.9,20.8625,20.0,21.6,183.0,0.2350363,0.0149636999999999,0
336,2021-07-08,0.2497047,0.3055352,0.2421458,0.2184179,11.79333,11.78958,11.52625,10.795,10,48,21.9125,19.9,24.8,732.575,731.3,733.6,753.025,751.6,754.1,-0.0875,-1.2,0.6,92.875,83.0,100.0,1.875,1,3,0.0,0.0,0.0,5.5,5.0,8.0,19.9375,19.1,20.3,24.38333333333333,23.9,24.9,20.6375,19.6,21.9,43.0,0.2421458,0.01,0
337,2021-07-09,0.2570028,0.3104849,0.2472531,0.2219328,12.12,11.92479,11.44708,10.70396,10,48,21.9,19.9,24.7,732.125,731.5,732.8,752.55,751.9,753.3,-0.025,-0.9,0.6,92.875,79.0,98.0,1.625,1,2,0.0,0.0,0.0,4.875,4.0,5.0,19.1625,19.1,19.6,25.0875,24.9,25.2,20.6625,19.6,22.3,16.0,0.2472531,0.01,0
338,2021-07-10,0.2472926,0.3015512,0.2429363,0.217601,12.865,12.73729,12.28583,11.42125,10,48,23.425,20.1,27.0,732.9,732.1,733.6,753.3,752.4,753.9,0.175,-1.1,1.3,85.625,68.0,97.0,2.0,1,3,0.0,0.0,0.0,5.5,5.0,6.0,19.95,19.6,20.0,26.457142857142856,24.8,27.5,20.725,19.6,21.8,2.9,0.2429363,0.01,0
339,2021-07-11,0.2393372,0.2955001,0.2358829,0.2161153,12.76187,12.44937,11.8,10.80667,10,48,25.325,21.6,29.2,734.3875,733.6,735.0,754.675,753.8,755.3,0.0285714285714285,-0.6,1.2,85.125,67.0,100.0,1.75,1,3,0.0,0.0,0.0,6.0,4.0,7.0,20.9,20.0,21.2,28.6375,27.5,29.9,22.4375,21.1,23.8,0.0,0.2358829,0.0141170999999999,0
340,2021-07-12,0.2316241,0.2882437,0.230725,0.2139366,13.18812,12.87438,12.20396,11.07271,10,48,27.275,23.8,30.5,734.95,734.2,735.7,755.1125,754.3,755.9,1.1895246692412392e-17,-0.6,0.8,82.375,68.0,99.0,2.25,1,3,0.0,0.0,0.0,6.285714285714286,4.0,7.0,22.4,21.2,22.8,30.425,29.9,31.1,23.8625,23.0,24.4,0.0,0.230725,0.0192749999999999,0
341,2021-07-13,0.2280382,0.2759973,0.235091,0.2045074,20.91479,20.11396,18.7525,16.70021,10,48,28.7,25.0,32.4,733.9125,733.0,734.6,753.95,753.1,754.7,-0.1857142857142857,-0.7,0.2,74.25,62.0,90.0,3.375,2,5,0.0,0.0,0.0,8.166666666666666,5.0,10.0,24.55,23.8,24.7,31.7875,31.1,32.5,23.5,22.5,24.6,0.0,0.235091,0.0149089999999999,0
342,2021-07-14,0.2109478,0.2724572,0.2187981,0.2083548,13.81458,13.55667,12.88021,11.5275,10,48,28.0375,26.1,30.1,735.1125,734.4,737.0,755.1375,754.3,757.1,0.3375,-0.2,1.3,74.0,66.0,81.0,3.5,2,5,0.0,0.0,0.0,12.0,10.0,13.0,26.1,24.7,26.6,31.9,30.8,32.5,22.9,22.3,23.9,0.0,0.2187981,0.0312018999999999,0
343,2021-07-15,0.1997195,0.2655583,0.2128227,0.2056189,13.53396,13.30938,12.76396,11.62417,10,48,27.875,25.6,30.5,738.0875,737.1,739.4,758.3,757.3,759.7,0.3,-0.5,1.1,79.5,71.0,91.0,3.0,2,4,0.0,0.0,0.0,9.0,7.0,13.0,25.425,25.4,25.6,31.22857142857143,30.6,31.6,23.925,22.5,24.9,0.0,0.2128227,0.0371772999999999,1
344,2021-07-16,0.1917746,0.2604205,0.207991,0.2025255,13.64687,13.36333,12.77271,11.64042,10,48,27.0875,24.7,30.4,739.8375,739.0,740.9,760.1,759.2,761.2,0.1714285714285714,-0.7,0.8,78.625,58.0,92.0,2.25,1,3,0.0,0.0,0.0,7.8,7.0,8.0,24.3875,24.3,25.0,31.3,31.0,31.6,22.8625,21.2,23.7,0.0,0.207991,0.0420089999999999,1
345,2021-07-17,0.1853818,0.2537419,0.2072802,0.1973121,15.58271,15.22563,14.48271,13.20125,10,48,27.9875,24.5,31.6,738.65,737.3,739.9,758.8375,757.4,760.2,-0.225,-1.3,0.5,76.125,57.0,94.0,1.75,1,3,0.0,0.0,0.0,6.375,5.0,7.0,23.3375,23.2,24.3,31.5625,31.0,32.2,23.05,21.8,23.9,0.0,0.2072802,0.0427197999999999,1
346,2021-07-18,0.1724597,0.2490809,0.1988071,0.195319,13.97917,13.66688,13.02313,11.81917,10,48,27.8,24.6,31.4,737.2375000000001,736.1,737.7,757.4,756.3,757.9,-0.0374999999999999,-1.2,1.1,79.875,62.0,93.0,2.25,1,3,0.0,0.0,0.0,6.75,5.0,8.0,24.1625,23.2,24.3,32.0875,31.9,32.2,23.7875,23.2,25.0,0.0,0.1988071,0.0511929,1
347,2021-07-19,0.1642644,0.2429832,0.1962397,0.1903146,14.8275,14.50604,13.87438,12.63812,10,48,27.55,24.5,30.9,738.15,737.2,738.8,758.35,757.3,759.0,0.15,-1.0,1.0,75.625,58.0,91.0,2.25,1,4,0.0,0.0,0.0,7.75,7.0,8.0,24.2125,24.2,24.3,31.77142857142857,31.6,31.9,22.625,21.7,23.6,0.0,0.1962397,0.0537603,1
348,2021-07-20,0.1552468,0.2387899,0.190994,0.1878737,13.92833,13.66917,13.105,11.9675,10,48,27.225,24.7,30.9,739.6125,738.4,740.7,759.8625,758.5,761.0,0.15,-1.1,1.2,76.75,57.0,89.0,1.875,1,3,0.0,0.0,0.0,7.5,5.0,9.0,24.275,24.2,24.3,31.47142857142857,31.3,31.6,22.5375,21.4,23.5,0.0,0.190994,0.0590059999999999,1
349,2021-07-21,0.1495587,0.2351051,0.1881113,0.184409,13.97021,13.69146,13.10875,11.99125,10,48,26.725,23.1,29.7,739.875,738.8,740.9,760.1875,759.1,761.2,-0.0374999999999999,-1.2,0.9,78.875,64.0,93.0,1.875,1,3,0.0,0.0,0.0,7.0,5.0,9.0,24.0625,23.1,24.2,31.12857142857143,30.9,31.3,22.6,21.3,23.9,0.0,0.1881113,0.0618886999999999,1
350,2021-07-22,0.1439049,0.2312811,0.1856036,0.181419,13.75521,13.52208,13.03104,12.00708,10,48,28.0,23.7,31.8,738.0375,736.7,739.3,758.25,756.9,759.6,-0.3375,-1.3,0.4,78.25,61.0,97.0,1.875,1,3,0.0,0.0,0.0,5.714285714285714,3.0,7.0,22.325,22.3,22.5,31.4625,30.9,32.1,23.6,23.1,24.0,0.0,0.1856036,0.0643963999999999,1
351,2021-07-23,0.144282,0.2288687,0.1869329,0.1760499,16.18104,15.70646,14.95396,13.72604,10,48,28.2125,25.3,31.2,736.1125,735.0,737.0,756.225,755.1,757.2,-0.1125,-0.8,0.8,71.125,60.0,90.0,2.75,2,5,0.0,0.0,0.0,8.375,5.0,10.0,24.7625,22.3,25.2,32.1375,32.1,32.2,22.2625,19.8,24.0,0.0,0.1869329,0.0630670999999999,1
352,2021-07-24,0.1357098,0.225629,0.181556,0.1757961,13.925,13.64083,13.10479,12.04521,10,48,28.275,24.5,32.2,735.0625,733.9,736.0,755.1375,754.0,756.1,-0.175,-1.0,0.6,65.125,46.0,83.0,3.5,2,5,0.0,0.0,0.0,9.166666666666666,6.0,11.0,24.4,24.3,25.1,32.375,32.2,32.6,20.75,19.1,23.2,0.0,0.181556,0.0684439999999999,1
353,2021-07-25,0.1306398,0.2218833,0.1795928,0.1740779,13.35896,13.25792,12.92625,12.04438,10,48,27.9375,25.6,30.1,733.4625,732.2,734.5,753.475,752.2,754.6,-0.2249999999999999,-0.9,0.8,67.625,54.0,85.0,3.0,1,5,0.0,0.0,0.0,8.285714285714286,7.0,9.0,25.2125,24.3,25.5,31.871428571428574,30.8,32.6,21.2,19.2,22.9,0.0,0.1795928,0.0704071999999999,1
354,2021-07-26,0.1297763,0.2202819,0.1780906,0.1723959,13.54313,13.27354,12.78396,11.91312,10,48,28.0625,25.0,31.3,731.9,731.2,732.4,751.9,751.2,752.4,-0.075,-0.7,0.8,63.625,52.0,77.0,3.25,1,6,0.0,0.0,0.0,9.666666666666666,6.0,11.0,24.8375,24.7,25.5,31.25,30.8,31.8,20.3625,18.9,21.5,0.0,0.1780906,0.0719094,1
355,2021-07-27,0.129422,0.2186078,0.1788682,0.1695308,14.79813,14.48938,13.88042,12.89854,10,48,28.375,24.6,32.4,732.3,731.5,732.7,752.2875,751.4,752.8,0.0625,-0.5,0.9,69.5,49.0,85.0,2.875,1,4,0.0,0.0,0.0,8.857142857142858,7.0,11.0,24.525,24.5,24.7,32.237500000000004,31.8,32.7,21.925,20.3,23.0,0.0,0.1788682,0.0711317999999999,1
356,2021-07-28,0.127965,0.2167078,0.1784896,0.1678501,15.16125,14.83188,14.255,13.19458,10,48,28.2375,24.7,31.9,732.6625,732.0,733.3,752.675,752.0,753.4,-0.0374999999999999,-0.8,0.4,78.25,64.0,93.0,1.625,1,2,0.0,0.0,0.0,6.0,5.0,9.0,24.4125,24.4,24.5,32.55,32.3,32.7,23.8875,23.5,24.6,0.0,0.1784896,0.0715103999999999,1
357,2021-07-29,0.1244146,0.2136361,0.1766456,0.1668512,14.36083,14.21271,13.81792,12.88479,10,48,27.5625,24.2,30.9,731.325,730.3,732.3,751.3125,750.3,752.3,-0.2625,-0.8,0.1,81.125,67.0,92.0,1.375,1,2,0.0,0.0,0.0,4.285714285714286,4.0,6.0,24.025,24.0,24.2,31.925,31.3,32.3,23.925,22.8,24.9,0.0,0.1766456,0.0733543999999999,1
358,2021-07-30,0.1256674,0.2123993,0.1735502,0.1671826,12.90583,12.82042,12.5425,11.84,10,48,24.6125,22.8,26.6,729.3625,728.4,730.3,749.45,748.6,750.4,-0.2375,-0.9,0.3,95.0,79.0,100.0,1.5,0,3,0.0,0.0,0.0,4.875,4.0,6.0,23.9,22.5,24.5,29.516666666666666,26.9,31.3,23.7125,22.7,25.2,56.2,0.1735502,0.0764498,1
359,2021-07-31,0.25477,0.3040442,0.2537662,0.2092068,12.5325,12.46854,12.2075,11.68437,10,48,25.55,23.2,29.2,727.025,726.1,727.8,747.075,746.2,747.9,-0.1625,-0.8,0.5,89.375,74.0,100.0,2.875,1,6,0.0,0.0,0.0,10.8,5.0,13.0,22.5375,22.5,22.8,29.142857142857142,26.9,30.2,23.525,22.7,24.9,200.0,0.2537662,0.01,0
360,2021-08-01,0.2749655,0.3250792,0.2642889,0.238032,12.50083,12.48188,12.22938,11.65333,10,48,24.825,22.1,28.5,729.7,727.3,731.8,749.8375,747.4,752.0,0.5875,-0.3,1.4,90.5,77.0,100.0,2.5,2,3,0.0,0.0,0.0,7.25,5.0,12.0,22.3875,22.1,22.6,29.47142857142857,28.7,30.2,23.075,21.3,24.1,10.1,0.2642889,0.01,0
361,2021-08-02,0.2786383,0.3256466,0.2624024,0.2359497,11.21167,11.51021,11.69083,11.51375,10,48,19.475,18.0,20.7,732.15,731.5,732.7,752.6,752.2,753.1,-0.0375,-0.6,0.3,100.0,100.0,100.0,2.875,1,5,0.0,0.0,0.0,7.75,7.0,8.0,19.35,18.0,20.7,27.25,22.0,29.0,19.475,18.0,20.7,116.0,0.2624024,0.01,0
362,2021-08-03,0.2841119,0.3286686,0.2664006,0.2422269,11.09625,11.18542,11.15667,11.10646,10,48,21.15,17.8,24.4,733.8375,732.7,734.5,754.4375,753.3,755.1,0.3125,-0.6,1.2,91.625,80.0,100.0,2.5,1,4,0.0,0.0,0.0,7.5,6.0,8.0,17.7125,17.7,17.8,22.942857142857143,20.6,24.4,19.675,17.8,21.4,37.4,0.2664006,0.01,0
363,2021-08-04,0.2728574,0.3194675,0.2587154,0.2364158,10.90833,10.97708,10.94208,10.85958,10,48,23.35,20.4,25.1,732.975,731.8,734.2,753.3375,752.0,754.6,-0.275,-1.0,0.3,90.0,84.0,100.0,2.75,1,4,0.0,0.0,0.0,8.25,5.0,10.0,19.514285714285712,17.7,20.2,25.025,24.4,25.5,21.5625,20.2,22.2,0.0,0.2587154,0.01,0
364,2021-08-05,0.267825,0.314876,0.2545876,0.2320387,11.35125,11.2975,11.05333,10.73833,10,48,24.2125,22.4,26.4,730.875,730.2,731.3,751.15,750.4,751.6,-0.0624999999999999,-0.7,0.8,87.875,81.0,94.0,3.625,3,5,0.0,0.0,0.0,10.0,8.0,12.0,22.175,20.3,22.8,26.3875,25.5,27.0,22.0375,21.0,23.1,0.0,0.2545876,0.01,0
365,2021-08-06,0.2602357,0.3082236,0.2500365,0.2279886,11.40854,11.355,11.10333,10.72625,10,48,22.8125,20.2,26.7,731.65,731.2,732.3,751.975,751.4,752.7,0.125,-0.6,0.9,91.25,73.0,100.0,2.25,0,3,0.0,0.0,0.0,7.5,6.0,10.0,20.825,20.1,21.1,27.1625,26.8,27.5,21.1875,20.2,22.2,0.0,0.2500365,0.01,0
366,2021-08-07,0.251034,0.2999607,0.2446069,0.223497,11.33646,11.29083,11.06688,10.70563,10,48,23.4375,19.5,28.3,733.6375,732.4,734.8,754.025,752.7,755.2,0.3125,-0.7,1.0,82.5,55.0,100.0,1.625,0,3,0.0,0.0,0.0,4.666666666666667,4.0,6.0,19.425,19.4,19.6,28.1,27.5,28.8,19.85,18.4,21.4,0.0,0.2446069,0.01,0
367,2021-08-08,0.2441495,0.2909456,0.2409223,0.2167372,12.37167,12.26812,11.92687,11.41542,10,48,24.342857142857145,18.7,30.2,734.8714285714286,734.5,735.4,755.2285714285714,754.9,755.8,0.1833333333333333,-0.3,0.6,78.0,47.0,100.0,1.1428571428571428,0,2,0.0,0.0,0.0,4.5,3.0,5.0,18.471428571428568,18.4,18.9,29.75714285714286,28.8,30.5,19.557142857142857,17.6,22.3,0.0,0.2409223,0.01,0
368,2021-08-09,0.2335147,0.2838256,0.2334772,0.2142806,11.55521,11.5225,11.26292,10.75479,10,48,24.9875,19.7,29.8,733.475,732.2,734.8,753.7125,752.5,755.0,-0.2625,-1.1,1.0,76.25,51.0,100.0,2.25,0,3,0.0,0.0,0.0,6.166666666666667,5.0,7.0,18.8875,18.4,19.0,30.275,29.9,30.5,20.0125,18.6,21.0,0.0,0.2334772,0.0165227999999999,0
369,2021-08-10,0.2226651,0.2758384,0.2276507,0.2102596,10.79271,10.95354,10.95271,10.70438,10,48,21.5375,19.6,25.8,734.325,732.8,735.5,754.775,753.1,756.1,0.3,-0.6,1.3,93.375,68.0,100.0,1.625,0,3,0.0,0.0,0.0,7.75,6.0,9.0,19.4375,19.0,19.5,28.7,26.5,29.9,20.3,19.4,21.2,21.0,0.2276507,0.0223492999999999,0
370,2021-08-11,0.2226755,0.2734585,0.2240561,0.2076634,10.43646,10.59042,10.60937,10.50542,10,48,20.3125,19.0,23.6,736.3875,735.8,736.9,757.0375,756.3,757.6,0.2142857142857142,-0.5,0.6,96.875,85.0,100.0,1.125,0,2,0.0,0.0,0.0,4.6,3.0,6.0,19.225,18.9,19.5,25.380000000000003,23.7,26.5,19.7625,19.0,20.9,133.0,0.2240561,0.0259438999999999,0
371,2021-08-12,0.2321837,0.2796091,0.2221399,0.2059249,10.16771,10.29083,10.305,10.27979,10,48,18.8375,18.3,20.0,736.975,736.6,737.5,757.725,757.3,758.3,0.075,-0.6,0.6,100.0,100.0,100.0,2.375,2,3,0.0,0.0,0.0,6.625,5.0,8.0,18.3375,18.3,18.5,21.94,21.4,23.7,18.8375,18.3,20.0,207.0,0.2221399,0.0278600999999999,0
372,2021-08-13,0.2382051,0.282636,0.2246171,0.2011584,11.45083,11.52604,11.48979,11.34063,10,48,19.4125,17.8,22.5,736.825,736.3,737.2,757.55,756.9,757.9,6.938893903907228e-18,-0.5,0.4,94.875,83.0,100.0,1.75,1,3,0.0,0.0,0.0,6.0,4.0,7.0,17.8125,17.1,18.3,23.14,22.1,23.4,18.5375,17.8,19.5,23.1,0.2246171,0.0253829,0
373,2021-08-14,0.2343494,0.2845353,0.2204886,0.2030247,10.10854,10.16083,10.06,9.95542,10,48,19.4625,15.8,23.4,737.525,736.9,738.4,758.2875,757.6,759.1,0.15,-0.5,1.0,91.5,74.0,100.0,0.875,0,1,0.0,0.0,0.0,4.0,2.0,7.0,15.6,15.6,15.6,23.45,22.9,23.7,17.925,15.8,19.2,0.0,0.2204886,0.0295113999999999,0
